"title","description","article_datetime","article_epoch","stock_datetime","stock_epoch","stock_close","stock_8ma_close","stock_change"
"How to Keep on Top of Technology When You Write About It","Nick Wingfield, a New York Times technology reporter who writes about Amazon and Microsoft, discusses the tech he’s using.","2017-09-13T20:05:23+0000","1505333123000","2017-09-13 16:00:00-05:00",1505336400000,"159.07","158.41125","0.0307743294747"
"Canada Letter: The Avro Arrow and an Amazon HQ","This week’s Canada Letter, which is for and about Canada and Canadians, looks at the underwater hunt for traces of a Cold War fighter.","2017-09-15T18:48:16+0000","1505501296000","2017-09-15 14:00:00-05:00",1505502000000,"159.46","159.18125","0.106796497703"
"Farhad’s and Mike’s Week in Tech: New iPhones and Facebook Ads","Two Times tech reporters discuss the week’s events and developments in Silicon Valley, including a certain Apple iPhone event.","2017-09-15T13:00:04+0000","1505480404000","2017-09-15 09:00:00-05:00",1505484000000,"159.09","157.77","0.215503581162"
"Ellen Pao: Has Anything Really Changed for Women in Tech?","Let’s not be blinded by optimism or biased by what we want to see. We could be stuck in an unfair loop indefinitely.","2017-09-16T18:30:21+0000","1505586621000","2017-09-18 04:00:00-05:00",1505725200000,"160.05","159495","0.0517257594282"
"Chips Off the Old Block: Computers Are Taking Design Cues From Human Brains","New technologies are testing the limits of computer semiconductors. To deal with that, researchers have gone looking for ideas from nature.","2017-09-16T09:00:20+0000","1505552420000","2017-09-18 04:00:00-05:00",1505725200000,"160.05","159495","0.0517257594282"
"Facebook Faces a New World as Officials Rein In a Wild Web","The web is not as open as it once was, with nation-states exerting their power over the internet. Facebook and other tech companies are dealing with the consequences.","2017-09-18T01:41:54+0000","1505698914000","2017-09-18 04:00:00-05:00",1505725200000,"160.05","159495","0.0517257594282"
"Best Buy’s Secrets for Thriving in the Amazon Age","Hubert Joly, Best Buy’s chief executive, has reshaped nearly every aspect of the business. He explains the playbook behind the company’s success.","2017-09-18T21:24:33+0000","1505769873000","2017-09-18 17:00:00-05:00",1505772000000,"158.21","158.51375","-0.0520459581582"
"The iPhone 8: A Worthy Refinement Before the Next Generation","Apple’s new iPhone 8 and 8 Plus have a ring of familiarity. But the phones may feel like a solid upgrade from older models because of their new processor.","2017-09-19T11:00:28+0000","1505818828000","2017-09-19 07:00:00-05:00",1505822400000,"159.04","158.43875","0.0670606149064"
"The iPhone 8 Reviews: What the Critics Say","Reviewers considered the phones a modest upgrade over the iPhone 7 and 7 Plus, but several suggested waiting for the iPhone X.","2017-09-19T21:01:59+0000","1505854919000","2017-09-19 17:00:00-05:00",1505858400000,"157.85","158.3275","-0.0671077355482"
"Apple Watch Series 3 Excels, Even if You Don’t Need Cellular","Date night without your iPhone? That’s now doable with the new cellular Apple Watch, which for the first time can be untethered from your smartphone. Here’s our review.","2017-09-20T11:00:21+0000","1505905221000","2017-09-20 07:00:00-05:00",1505908800000,"158.18","158.11","-0.0411106191892"
"Former Apple Engineers Working on New Eyes for Driverless Cars","The Silicon Valley start-up Aeva is developing new sensors that could significantly improve how autonomous vehicles see the road.","2017-09-20T22:12:44+0000","1505945564000","2017-09-20 18:00:00-05:00",1505948400000,"155.56","155235","0.118368924534"
"At Italian Vogue, a New Beginning","When Emanuele Farneti was named editor, the fashion world was shocked. Now he is the host of the biggest party of Milan Fashion Week.","2017-09-20T03:59:23+0000","1505879963000","2017-09-20 04:00:00-05:00",1505898000000,"158.35","158.11375","-0.00237171024025"
"Google Is Buying HTC’s Smartphone Expertise for $1.1 Billion","The deal bolsters Google’s ability to build mobile hardware and joins two companies already working together on one of Google’s upcoming Pixel phones.","2017-09-21T02:52:29+0000","1505962349000","2017-09-21 04:00:00-05:00",1505984400000,"155.5","155.46375","0.000804045959266"
"Morning Agenda: Google Gets Serious About Producing Better Phones","Its move to hire HTC engineers is intended to improve competition with Apple and Samsung. But the tech giant’s previous foray into handset making did not go so well.","2017-09-21T11:02:59+0000","1505991779000","2017-09-21 07:00:00-05:00",1505995200000,"155.32","155.50625","-0.00723443591495"
"The Best Investment Since 1926? Apple","Apple has generated more wealth for shareholders than any other of the top 50 companies, which account for 40 percent of stock market wealth.","2017-09-22T15:35:52+0000","1506094552000","2017-09-22 11:00:00-05:00",1506096000000,"150.68","151.59125","-0.171513857165"
"Farhad’s and Mike’s Week in Tech: A Very Bad Week for Digital Giants","Apple’s Watch has a bug, Facebook might be undermining democracy, and Amazon is telling us how to make bombs. Tech news is weird right now.","2017-09-22T13:00:02+0000","1506085202000","2017-09-22 09:00:00-05:00",1506088800000,"150.66","152105","-0.192301370764"
"Facebook’s Belated Awakening","As social media companies wield greater power in the political system, more safeguards are needed.","2017-09-23T00:18:00+0000","1506125880000","2017-09-25 04:00:00-05:00",1506330000000,"150.45","151.28","-0.0495769434162"
"Fitting Your Photos on Instagram","The image-sharing social network goes beyond the traditional picture squares, but it does have standards for shape and size.","2017-09-26T20:20:53+0000","1506457253000","2017-09-26 16:00:00-05:00",1506459600000,"152.63","152.28625","0.0837239081007"
"Google Offers Concessions to Europe After Record Antitrust Fine","The search giant is changing how it operates its online shopping service, signaling a new willingness to bow to tightening regulatory pressure around the world.","2017-09-27T16:00:26+0000","1506528026000","2017-09-27 12:00:00-05:00",1506531600000,"153.62","153.46875","0.0105884748524"
"Can You Run Android on an iPad?","If you like Android software and Apple hardware, you can usually find iPad versions of all your favorite Google apps to install.","2017-09-27T18:32:23+0000","1506537143000","2017-09-27 14:00:00-05:00",1506538800000,"153.77","153.48375","0.0700399879466"
"Amazon Wants You to Wake Up With Alexa, and That’s Just the Start","The company introduced a wide collection of new Echo devices that are smaller, cheaper and, in some cases, built for specific areas of the home.","2017-09-27T23:06:37+0000","1506553597000","2017-09-27 19:00:00-05:00",1506556800000,"153.54","153.6275","0.00488193845504"
"Toshiba Reaches Deal With Bain-Apple Group to Sell Chip Business","The agreement, under which the former symbol of Japanese industrial might will keep a minority stake, values the operations at about $18 billion.","2017-09-28T09:42:28+0000","1506591748000","2017-09-28 05:00:00-05:00",1506592800000,"153.82","153.65125","0.00650824513305"
"This (Server) Space for Rent","If you’re being nagged about reaching your online storage limit, you can add on to your room in the cloud for as little as a dollar a month.","2017-09-29T13:00:12+0000","1506690012000","2017-09-29 09:00:00-05:00",1506693600000,"151.75","152.68125","0.00327479634862"
"Restoring Those Old Liner Notes in Music’s Digital Era","TunesMap, which offers a feed of videos, photographs and links to related material when songs are streamed, will make its debut as an Apple TV app in November.","2017-09-29T16:50:35+0000","1506703835000","2017-09-29 12:00:00-05:00",1506704400000,"153.39","152.8225","0.0261741562924"
"Labor Case Before Supreme Court and Jobs Numbers for September","The week begins with court arguments on whether companies can prevent workers from joining together to sue them. It ends with a report on hiring.","2017-10-02T01:04:43+0000","1506906283000","2017-10-02 04:00:00-05:00",1506934800000,"153.59","153.57","0.0187211043824"
"Using the New iPad Apps Dock","Apple’s iOS 11 update for the iPad brings new ways to quickly jump to your favorite apps and other tablet controls.","2017-10-03T13:33:28+0000","1507037608000","2017-10-03 09:00:00-05:00",1507039200000,"153.77","153.30625","0.0546292143993"
"E.U. Said to Order Luxembourg to Collect Back Taxes From Amazon","The decision comes as European authorities consider a raft of proposals aimed at increasing the amount of tax paid by American technology companies.","2017-10-03T17:30:46+0000","1507051846000","2017-10-03 13:00:00-05:00",1507053600000,"154.2","153.75625","0.0723547823259"
"Keeping Your Reading List in Sync","Microsoft Edge can keep the web pages and e-books you’ve saved up to date on your other Windows 10 devices.","2017-10-04T14:00:55+0000","1507125655000","2017-10-04 10:00:00-05:00",1507129200000,"152.49","153.43125","-0.0830991079066"
"E.U., Citing Amazon and Apple, Tells Nations to Collect Tax","The European Commission said it would take Ireland to court for not clawing back billions from Apple, and ordered Luxembourg to recover around $293 million from Amazon.","2017-10-04T09:48:46+0000","1507110526000","2017-10-04 05:00:00-05:00",1507111200000,"154.11","154.04","-0.0324591015321"
"Google’s New Gadgets Come With a Big Helping of A.I.","The company that makes most of its money through online ads did its best to show its commitment to devices like the new Pixel phone.","2017-10-04T19:41:44+0000","1507146104000","2017-10-04 15:00:00-05:00",1507147200000,"152.93","152.85875","0.0147194714074"
"Upgrading to a Modern Mac","If it has been quite a while since you bought new hardware and software, make sure you can open files in ancient formats on your new computer.","2017-10-05T13:53:42+0000","1507211622000","2017-10-05 09:00:00-05:00",1507212000000,"154.42","153.2875","0.0880698034739"
"M.L.B. Says Apple Watch in Diamondbacks’ Dugout Was Not Used to Cheat","M.L.B. fined the team and Ariel Prieto, the coach who wore the watch, an undisclosed amount for violating rules on electronic devices, but said an investigation showed that the incident was a mistake.","2017-10-06T23:10:26+0000","1507331426000","2017-10-06 19:00:00-05:00",1507334400000,"154.82","154.68375","0.0"
"Apple’s New Emojis: Dinosaurs, Dumplings and ‘ILY’","The latest update includes hundreds of pictograms that continue the iPhone maker’s push for diverse and inclusive images.","2017-10-06T12:33:42+0000","1507293222000","2017-10-06 08:00:00-05:00",1507294800000,"154.13","154.5475","-0.0428670797004"
"Farhad and Mike’s Week in Tech: More Uber Drama, and Few Answers From Facebook","Uber’s board voted to make nice on a set of corporate governance changes, while Facebook’s Russia drama continued.","2017-10-06T13:00:13+0000","1507294813000","2017-10-06 09:00:00-05:00",1507298400000,"154.2","154.48125","-0.0404579843832"
"Spotting Those MacBook Battery Burners","Some programs use more of your portable power than others, but there are quick ways to tell which apps are the energy hogs.","2017-10-10T13:41:01+0000","1507642861000","2017-10-10 09:00:00-05:00",1507644000000,"155.54","155.3625","-0.0120685493604"
"Apple Joins Forces With Steven Spielberg’s Amblin Television","The tech giant begins spending the $1 billion it has set aside for new programming with a reboot of the 1980s NBC show “Amazing Stories.”","2017-10-10T20:51:16+0000","1507668676000","2017-10-10 16:00:00-05:00",1507669200000,"155.28","155.25375","-0.0281796735989"
"Google Buying Apple? Sorry, That Was Just a Test","A far-fetched headline and short story that were part of a technology test mistakenly went out on the Dow Jones Newswire on Tuesday morning.","2017-10-10T22:38:06+0000","1507675086000","2017-10-10 18:00:00-05:00",1507676400000,"155.3","155.2425","0.0209349888078"
"The Frightful Five Want to Rule Entertainment. They Are Hitting Limits.","Apple, Google and other tech giants are pushing deeper into cultural industries — and stumbling in ways that suggest a certain cluelessness.","2017-10-11T09:05:50+0000","1507712750000","2017-10-11 05:00:00-05:00",1507716000000,"155.23","155.23625","-0.0144940373141"
"Why Tech Is Starting to Make Me Uneasy","Reporting on technology has changed this year — what once felt like a world of boundless possibility now comes freighted with worry.","2017-10-11T23:33:50+0000","1507764830000","2017-10-11 19:00:00-05:00",1507766400000,"155.88","155.98","-0.0248429285806"
"Have a Group Chat on an iPad","Apple’s FaceTime software doesn’t yet support more than one-to-one video calls, but other compatible apps let you chat with a several people at once.","2017-10-12T13:28:51+0000","1507814931000","2017-10-12 09:00:00-05:00",1507816800000,"156.31","155.92","0.0176372498717"
"Tech Giants, Once Seen as Saviors, Are Now Viewed as Threats","American tech companies positioned themselves as entities that brought positive change by connecting people and spreading information. Perceptions are shifting.","2017-10-12T21:42:33+0000","1507844553000","2017-10-12 17:00:00-05:00",1507845600000,"155.3","155.84125","-0.0818140254907"
"Google Unveils Job Training Initiative With $1 Billion Pledge","Amid a big-tech backlash, the Silicon Valley giant announced funding over five years to nonprofits that help prepare workers for the digital economy.","2017-10-12T23:18:43+0000","1507850323000","2017-10-12 19:00:00-05:00",1507852800000,"155.23","155.5775","-0.0466005688483"
"Spain, Harvey Weinstein, Donald Trump: Your Thursday Briefing","Here’s what you need to know to start your day.","2017-10-12T04:00:27+0000","1507780827000","2017-10-12 05:00:00-05:00",1507802400000,"155.83","155.94125","-0.0128253428775"
"U.S. and Europe May Collide on Taxing Apple and Amazon","Other countries have their eyes on the money that lawmakers want to put on American tax rolls. But a European crackdown could work in Washington’s favor.","2017-10-13T09:00:22+0000","1507885222000","2017-10-13 05:00:00-05:00",1507888800000,"155.56","155.42375","-0.00804252889278"
"An Alternate Universe of Shopping, in Ohio","As retailers face existential threats from the internet, clothing chains and burger joints alike are flocking to Columbus, Ohio, to test new ideas.","2017-10-14T09:00:03+0000","1507971603000","2017-10-16 04:00:00-05:00",1508144400000,"157.62","156.5775","0.0950008781594"
"Tech’s Troubling New Trend: Diversity Is in Your Head","If the goal can be achieved by hiring a group of 12 white male employees, you can guess who will remain left out.","2017-10-16T23:10:51+0000","1508195451000","2017-10-16 19:00:00-05:00",1508198400000,"159.4","159.22875","0.0149156480849"
"Leaping Into a System Upgrade","Even if you’ve skipped the past few Mac operating system updates, you can go right to macOS High Sierra if your computer meets the requirements.","2017-10-16T13:26:22+0000","1508160382000","2017-10-16 09:00:00-05:00",1508162400000,"158.57","157.4775","0.187328348494"
"Netflix Says It Will Spend Up to $8 Billion on Content Next Year","The company beat expectations by adding 5.3 million subscribers in the third quarter and said it would ramp up its spending on original content.","2017-10-16T23:48:46+0000","1508197726000","2017-10-16 19:00:00-05:00",1508198400000,"159.4","159.22875","0.0149156480849"
"Boom in American Liquefied Natural Gas Is Shaking Up the Energy World","The United States was supposed to be a L.N.G. importer, but plentiful shipments from Texas and Louisiana have changed the dynamic.","2017-10-16T09:00:26+0000","1508144426000","2017-10-16 05:00:00-05:00",1508148000000,"157.61","156.72625","0.0996961262073"
"Google’s Pixel 2 Smartphone Is a Powerful Extravagance","Google’s new Pixel 2 phone is clearly impressive, according to our reviewer. But whether that makes the device worth buying is another matter.","2017-10-17T13:00:26+0000","1508245226000","2017-10-17 09:00:00-05:00",1508248800000,"159.01","159185","-0.0117787479976"
"Using New Space-Saving Photo Files","With the latest updates for its Macs and mobile devices, Apple has added support for new image and video formats while keeping things compatible.","2017-10-18T13:33:39+0000","1508333619000","2017-10-18 09:00:00-05:00",1508335200000,"159.69","159.93875","-0.0281357707247"
"How the Frightful Five Put Start-Ups in a Lose-Lose Situation","In Silicon Valley, small companies used to unseat big ones. Now the clutches of the five biggest tech companies are hard to escape.","2017-10-18T09:00:24+0000","1508317224000","2017-10-18 07:00:00-05:00",1508328000000,"160.12","159.8475","0.0531756830729"
"Taking Your iTunes Library to Android","Apple’s iTunes Store used to be more restrictive, but if you’ve purchased music there in the past eight years, you can play it more places.","2017-10-20T13:36:44+0000","1508506604000","2017-10-20 09:00:00-05:00",1508508000000,"156.27","155.80125","0.137996325447"
"Inside Amazon, Diversity Concerns Flare Up After Harassment Accusations","Amazon’s handling of accusations of sexual harassment involving Roy Price, who ran its movie and television operations, has set off confusion, debate and finger-pointing.","2017-10-20T23:41:34+0000","1508542894000","2017-10-20 19:00:00-05:00",1508544000000,"155.68","156005","-0.065703022339"
"How to Free Space on Your Mac, One Way or Another","Newer versions of the Mac operating system have handy tools for managing your file storage, but you can also clean out your computer manually.","2017-10-25T19:11:30+0000","1508958690000","2017-10-25 15:00:00-05:00",1508961600000,"155.85","155.93875","-0.064127742463"
"Can Washington Stop Big Tech Companies? Don’t Bet on It","Why the government seems paralyzed in the face of the power and influence of companies like Apple, Google and Microsoft.","2017-10-25T17:01:40+0000","1508950900000","2017-10-25 13:00:00-05:00",1508954400000,"155.73","156.17125","-0.0856431641547"
"Big Tech’s Rivals Pounce at Chances to Win in Washington","Media, telecom and other industries struggled to find lawmakers who would be critical of big technology companies. Not anymore.","2017-10-25T17:01:15+0000","1508950875000","2017-10-25 13:00:00-05:00",1508954400000,"155.73","156.17125","-0.0856431641547"
"How Google’s Physical Keys Will Protect Your Password","Google has a new way to safeguard your online accounts. Here’s how the program works, and why it may (or may not) be a better security choice for you.","2017-10-25T19:12:05+0000","1508958725000","2017-10-25 15:00:00-05:00",1508961600000,"155.85","155.93875","-0.064127742463"
"Square, the Twitter Boss’s Other Company, Could Pass It in Value","Twitter may be President Trump’s favorite platform, but Square, a payments company also run by Jack Dorsey, has had more success in recent quarters.","2017-10-25T09:00:04+0000","1508922004000","2017-10-25 05:00:00-05:00",1508925600000,"156.39","156.34625","0.0343788226453"
"Weinstein Company Will Not Get Planned Cash Infusion","Colony Capital will no longer provide an immediate financial lifeline, people briefed on the matter said, but the troubled studio still has other options.","2017-10-25T23:31:57+0000","1508974317000","2017-10-25 19:00:00-05:00",1508976000000,"155.99","155805","0.0465325246301"
"What Are the Billboard Charts Really Measuring?","Changes to the formulas used to build albums and singles charts will weigh paid streams more than free ones. What will the impact be? A conversation, on Popcast.","2017-10-27T18:56:16+0000","1509130576000","2017-10-27 14:00:00-05:00",1509130800000,"162.04","160.6","0.307440846824"
"The iPhone X Arrives Friday. Here’s What You Need to Know.","Unlike past models, Apple’s first premium iPhone will probably be particularly hard to get — and it might not even be right for you.","2017-10-30T13:30:13+0000","1509370213000","2017-10-30 09:00:00-05:00",1509372000000,"165.63","163.17375","0.316380545278"
"The iPhone X Is Cool. That Doesn’t Mean You Are Ready for It.","Apple’s newest iPhone takes a big leap from past models by shedding a home button and including a face scanner. And remember the price: $999.","2017-11-01T21:19:50+0000","1509571190000","2017-11-01 17:00:00-05:00",1509573600000,"166.55","166.18125","-0.00752190755575"
"The Upside of Being Ruled by the Five Tech Giants","What if it’s not that bad that so much economic, social and political power is held by Apple, Amazon, Google, Facebook and Microsoft?","2017-11-01T09:00:26+0000","1509526826000","2017-11-01 05:00:00-05:00",1509530400000,"169.03","168.48875","0.0519322506696"
"Apple X Factor: China Buyers Rapt by New iPhone, but Will They Buy?","Gu Xiaomeng, a 24-year-old primary school teacher in the eastern Chinese city of Suzhou, says she's excited about the new iPhone X, set to go on sale on Friday. The challenge for Apple Inc is to persuade her to actually buy one.","2017-11-01T13:45:32+0000","1509543932000","2017-11-01 09:00:00-05:00",1509544800000,"167.27","168.5625","-0.129773822766"
"Tech Companies Join Support of 'Dreamers,' Challenging Trump","Alphabet Inc's Google and Facebook Inc on Wednesday joined a legal challenge by more than 100 tech companies against a decision to end protection for so-called 'Dreamer' immigrants, the companies told Reuters.","2017-11-01T20:42:32+0000","1509568952000","2017-11-01 16:00:00-05:00",1509570000000,"166.76","166.27125","-0.0541284196757"
"Demand for Modem, IoT Chips Helps Qualcomm Top Estimates","Qualcomm Inc's fourth-quarter profit and revenue beat market expectations as strength in its smartphone chips business was complemented by demand for chips used in automobiles and for the Internet of Things (IoT).","2017-11-01T20:15:33+0000","1509567333000","2017-11-01 16:00:00-05:00",1509570000000,"166.76","166.27125","-0.0541284196757"
"Fitbit Reports Better Than Expected Quarterly Revenue","Wearable device maker Fitbit Inc forecast a better-than-expected bottom line for the holiday quarter, as the company reaps the benefits of its latest launches.","2017-11-01T20:21:39+0000","1509567699000","2017-11-01 16:00:00-05:00",1509570000000,"166.76","166.27125","-0.0541284196757"
"Record Profit Forecast for a Resurgent Sony Sends Shares to Nine-Year High","Shares in Sony Corp soared to a nine-year high on Wednesday after it forecast record earnings that have vindicated its restructuring efforts and raised expectations of sustained momentum in profitability.","2017-11-01T04:27:28+0000","1509510448000","2017-11-01 04:00:00-05:00",1509526800000,"168.97","168.42875","0.0356233719006"
"Sony Revives Pet AI Project With Updated AIBO Robot Dog","Japan's Sony Corp said on Wednesday it has brought back AIBO more than a decade since it last made the robotic dog, as the electronics and entertainment firm seeks to rebuild its reputation for innovation after years of restructuring.","2017-11-01T05:54:30+0000","1509515670000","2017-11-01 04:00:00-05:00",1509526800000,"168.97","168.42875","0.0356233719006"
"Apple Report Expects New iPhones to Jump-Start Growth","Apple posted strong revenue and profit increases and, buoyed by a slate of new iPhones, including the $999 iPhone X, forecast that growth would continue.","2017-11-02T22:12:04+0000","1509660724000","2017-11-02 18:00:00-05:00",1509663600000,"171.97","168835","0.528622619717"
"Russia Investigation Has Tech Giants Shying From ‘Social’ Label","Not long ago, social media features were a must-have for any tech company. But the Russian disinformation campaign has put them in an unflattering light.","2017-11-02T23:42:30+0000","1509666150000","2017-11-02 19:00:00-05:00",1509667200000,"172.8","169.7275","0.444094209836"
"Qualcomm Sues Apple for Breach of Software License Contract","Qualcomm Inc has sued Apple Inc, alleging that it violated a software license contract to benefit rival chipmaker Intel Corp for making broadband modems, the latest salvo in the longstanding dispute between Qualcomm and Apple.","2017-11-02T17:54:35+0000","1509645275000","2017-11-02 13:00:00-05:00",1509645600000,"167.09","166.5775","0.0915489787036"
"Apple Draws Options Bulls Ahead of Quarterly Results","Ahead of Apple Inc's quarterly report on Thursday, traders in the options market have taken positions close to the most bullish since late December, options data showed.","2017-11-02T15:36:28+0000","1509636988000","2017-11-02 11:00:00-05:00",1509638400000,"165.66","166.37375","0.0578516743176"
"Apple Market Value: We May Need a Bigger Chart","Apple Inc Chief Executive Tim Cook quashed concerns recently about muted demand for the iPhone X, saying pre-orders for the 10th anniversary smartphone were ""off the charts,"" but it might be the company's market capitalization that needs a bigger ...","2017-11-02T04:12:28+0000","1509595948000","2017-11-02 04:00:00-05:00",1509613200000,"166.39","166.28125","0.0436008269122"
"Apple Sees Strong Holiday Sales, Smooth Sailing for iPhone X","Apple Inc on Thursday reported better-than-expected earnings and offered a rosy forecast for the holiday shopping season, allaying investor concerns about production delays on the new iPhone X and demonstrating remarkable strength across its growi...","2017-11-02T20:33:29+0000","1509654809000","2017-11-02 16:00:00-05:00",1509656400000,"173.12","167515","0.3380294302"
"App Developer Access to iPhone X Face Data Spooks Some Privacy Experts","Apple Inc won accolades from privacy experts in September for assuring that facial data used to unlock its new iPhone X would be securely stored on the phone itself.","2017-11-02T05:09:28+0000","1509599368000","2017-11-02 04:00:00-05:00",1509613200000,"166.39","166.28125","0.0436008269122"
"Google and AutoNation Partner on Self-Driving Car Program","Google is partnering with AutoNation, the country's largest auto dealership chain, in its push to produce self-driving cars for wide use.","2017-11-02T11:51:32+0000","1509623492000","2017-11-02 07:00:00-05:00",1509624000000,"167.31","166.50125","0.0210208632067"
"Homebuilders Gloomy, Asset Managers Relieved Over Tax Plan","Proposed changes in the GOP tax plan could affect homeowners in more expensive neighborhoods and car buyers interested in electric vehicles. Investors in tech companies could see higher dividends. Future retirees and asset managers are happy about...","2017-11-02T20:36:42+0000","1509655002000","2017-11-02 16:00:00-05:00",1509656400000,"173.12","167515","0.3380294302"
"S&P Flat After Tax Cut Plan; Dow Climbs to Record","Wall Street's Dow industrials climbed to a record high on Thursday while losses in Facebook kept the S&amp;P 500 and the Nasdaq in check as investors assessed the long-awaited tax cut plan unveiled by U.S. President Donald Trump's fellow Republica...","2017-11-02T11:48:37+0000","1509623317000","2017-11-02 07:00:00-05:00",1509624000000,"167.31","166.50125","0.0210208632067"
"Farhad and Mike’s Week in Tech: Facebook Under Fire in Washington","Google, Facebook and Twitter faced lawmakers’ ire in Washington this week. Facebook got the brunt of it, say Farhad Manjoo and Mike Isaac of The New York Times.","2017-11-03T13:00:02+0000","1509714002000","2017-11-03 09:00:00-05:00",1509717600000,"171.16","172.89125","-0.0404878789412"
"How One School District Chose Its Laptops","The district's hardware evaluations for HP, Dell, Apple and Lenovo devices. The winning device: HP.","2017-11-03T17:32:41+0000","1509730361000","2017-11-03 13:00:00-05:00",1509732000000,"172.88","172735","-0.0882855240687"
"How Silicon Valley Plans to Conquer the Classroom","Tech firms are deploying sophisticated marketing techniques to try to sell their wares into America’s schools.","2017-11-03T17:32:52+0000","1509730372000","2017-11-03 13:00:00-05:00",1509732000000,"172.88","172735","-0.0882855240687"
"AIG and Pandora Skid While Apple and Dentsply Rise","Stocks that moved substantially or traded heavily Friday:","2017-11-03T20:54:43+0000","1509742483000","2017-11-03 16:00:00-05:00",1509742800000,"171.85","172.02625","0.0465045305586"
"World Stocks Gain on Apple Lift, Dollar Strengthens on Data","World stock markets advanced for a seventh straight session and the dollar strengthened on Friday, buoyed by a round of U.S. economic data highlighted by the monthly payrolls report.","2017-11-03T05:24:28+0000","1509686668000","2017-11-03 04:00:00-05:00",1509699600000,"173.19","170.48125","0.387872566631"
"Frankfurt-Listed Apple Shares Up 4 Percent on Third Quarter, iPhone X Prospects","Frankfurt-listed shares in  Apple Inc rose 4 percent on Friday, after the iPhone maker published better-than-expected earnings and reassured investors over production delays of its latest iPhone X model.","2017-11-03T11:15:27+0000","1509707727000","2017-11-03 07:00:00-05:00",1509710400000,"173.99","172.69875","0.0774469994716"
"Long Lines for iPhone X Help Push Apple Shares to Record High","Shoppers surged into Apple Inc stores across the world on Friday to buy the new iPhone X, signaling stronger demand for the 10th anniversary version of the premium smartphone than the last two iterations.","2017-11-03T07:36:31+0000","1509694591000","2017-11-03 04:00:00-05:00",1509699600000,"173.19","170.48125","0.387872566631"
"Broadcom Is Said to Weigh Takeover Bid of Qualcomm","Should Broadcom decide to pursue a deal, it would be the biggest takeover bid in the semiconductor business to date.","2017-11-03T20:32:35+0000","1509741155000","2017-11-03 16:00:00-05:00",1509742800000,"171.85","172.02625","0.0465045305586"
"The Top 10 Songs and Albums on the iTunes Store","iTunes Official Music Charts for the week ending November 2, 2017:","2017-11-03T20:45:46+0000","1509741946000","2017-11-03 16:00:00-05:00",1509742800000,"171.85","172.02625","0.0465045305586"
"Broadcom Plans Record Tech Deal With Qualcomm Bid: Sources","Communications chipmaker Broadcom Ltd is planning to unveil a bid for smartphone chip supplier Qualcomm Inc by Monday, three sources familiar with the matter said on Friday, an attempt to create a roughly $200-billion company through the biggest t...","2017-11-03T18:00:28+0000","1509732028000","2017-11-03 14:00:00-05:00",1509735600000,"172.23","172.5825","-0.152825460287"
"Broadcom Plans Record Tech Deal With Qualcomm Bid: Sources","Communications chipmaker Broadcom Ltd is planning to unveil a bid for smartphone chip supplier Qualcomm Inc by Monday, three sources familiar with the matter said on Friday, an attempt to create a roughly $200-billion company through the biggest t...","2017-11-04T07:24:28+0000","1509780268000","2017-11-06 04:00:00-05:00",1509958800000,"172.25","172.06375","-0.0632033185375"
"Factbox: Prince Alwaleed's International and Domestic Investments","Saudi Arabia embarked on an anti-corruption purge on Sunday involving the arrest of royals, ministers and investors including billionaire Alwaleed bin Talal, one of the kingdom's most prominent businessmen.","2017-11-05T17:18:28+0000","1509902308000","2017-11-06 04:00:00-05:00",1509958800000,"172.25","172.06375","-0.0632033185375"
"After a Tax Crackdown, Apple Found a New Shelter for Its Profits","The tech giant has found a tax haven in the island of Jersey, leaving billions of dollars untouched by the United States, leaked documents reveal.","2017-11-06T18:00:53+0000","1509991253000","2017-11-06 14:00:00-05:00",1509994800000,"174.13","173.2425","0.107508261541"
"Apple Says No Operations Were Moved From Ireland","Apple Inc said none of its operations were moved from Ireland and that changes made to its corporate structure in 2015 were specially designed to preserve tax payments to the United States, and not to reduce taxes anywhere else.","2017-11-06T22:15:28+0000","1510006528000","2017-11-06 18:00:00-05:00",1510009200000,"173.42","173.76","-0.0266171731123"
"Broadcom Targets Qualcomm in Largest-Ever Tech Deal","The $105 billion takeover bid sets up a battle between two chip makers whose products touch nearly every smartphone in the world.","2017-11-06T12:18:47+0000","1509970727000","2017-11-06 08:00:00-05:00",1509973200000,"172.12","172005","-0.0152611842679"
"Mountain of Debt Casts Shadow Over Broadcom-Qualcomm Deal","Beyond the issue of whether Qualcomm is willing to negotiate with Broadcom is the nearly $90 billion in cash necessary to close the chip makers’ deal.","2017-11-06T19:32:18+0000","1509996738000","2017-11-06 15:00:00-05:00",1509998400000,"173.63","173.42875","0.0980229633207"
"Broadcom Bids $103 Billion for Qualcomm, Open to Going Hostile","Chip maker Broadcom Ltd made an unsolicited $103 billion bid for Qualcomm Inc on Monday, setting the stage for a takeover battle that could reshape the industry at the heart of mobile phone hardware.","2017-11-06T12:06:37+0000","1509969997000","2017-11-06 08:00:00-05:00",1509973200000,"172.12","172005","-0.0152611842679"
"SoftBank's Son Says Sprint Can Grow on Its Own but Merger Door Still Open","Sprint Corp can grow on its own but will still consider a merger if it can get management control, the CEO of the U.S. wireless operator's parent SoftBank Group Corp said, days after a move to combine with T-Mobile US Inc ended.","2017-11-06T06:51:30+0000","1509951090000","2017-11-06 04:00:00-05:00",1509958800000,"172.25","172.06375","-0.0632033185375"
