"pub_date","pub_date_epoch","snippet","headline.main"
"2017-11-10T17:24:32+0000","1510334672000","Small Main Street banks vowed on Wednesday to fight any review of a ban that prevents retailers such as Wal-Mart Stores Inc and tech companies like Amazon.com Inc from becoming fully fledged banks.","Small Banks Oppose U.S. Regulator Offering Olive Branch to Tech Sector"
"2017-11-10T20:51:49+0000","1510347109000","iTunes Official Music Charts for the week ending November 9, 2017:","The Top 10 Songs and Albums on the iTunes Store"
"2017-11-10T14:36:40+0000","1510324600000","Wall Street ended marginally lower on Friday, with losses in Intel and Apple as investors worried about the future of promised corporate tax cuts following dueling plans unveiled by Republican lawmakers.","Doubts About Trump Tax Cuts Weigh on Wall Street"
"2017-11-10T07:33:32+0000","1510299212000","Convincing big U.S. dairy owners to buy robots to milk their cows - and reduce the farmhands they employ - used to be a tough sell for Steve Fried. Recently, his job has gotten easier, he says, in part because of President Donald Trump.","As Trump Targets Immigrants, U.S. Farm Sector Looks to Automate"
"2017-11-11T17:53:42+0000","1510422822000","Arizona’s promise to keep the driverless car industry free of regulations has attracted dozens of companies, including Uber, Waymo and Lyft.","Where Self-Driving Cars Go to Learn"
"2017-11-12T20:20:40+0000","1510518040000","Many participants in a recent study failed to recreate famous logos from brands like Apple and Starbucks. But some experts say that shouldn’t worry companies.","Can You Draw the Starbucks Logo Without Cheating? Probably Not."
"2017-11-12T21:33:32+0000","1510522412000","U.S. chipmaker Qualcomm Inc is making preparations to reject rival Broadcom Ltd's $103 billion bid as early as this week, four people familiar with the matter said on Sunday, setting the stage for one of the biggest-ever takeover battles.","Qualcomm Draws Up Plans to Rebuff Broadcom's $103 Billion Offer: Sources"
"2017-11-12T00:39:28+0000","1510447168000","Convincing big U.S. dairy owners to buy robots to milk their cows - and reduce the farmhands they employ - used to be a tough sell for Steve Fried. Recently, his job has gotten easier, he says, in part because of President Donald Trump.","As Trump Targets Immigrants, U.S. Farm Sector Looks to Automate"
"2017-11-13T20:25:02+0000","1510604702000","The buyout, which could be the largest tech deal ever and affect most new smartphones around the world, might be headed into hostile territory.","Qualcomm Rejects Broadcom’s Takeover Bid as Too Low"
"2017-11-13T00:53:05+0000","1510534385000","We don’t need to make it easier for companies to bilk us.","Paradise Papers Show How Misguided the G.O.P. Is on Taxes"
"2017-11-13T21:33:28+0000","1510608808000","Roku Inc's shares surged nearly 43 percent to a record high on Monday after the streaming device maker said it signed a licensing deal that would put its technology on Philips-branded televisions in the United States this year.","Roku Hits Record High on Philips Licensing Deal"
"2017-11-13T05:15:29+0000","1510550129000","Mobile chipmaker Qualcomm Inc on Monday rejected rival Broadcom Ltd's $103-billion takeover bid, saying the offer undervalued the company and would face regulatory hurdles.","Qualcomm Rejects Broadcom's $103-Billion Takeover Bid"
"2017-11-13T05:48:32+0000","1510552112000","General Electric Co's new Chief Executive John Flannery on Monday outlined steps that will turn the biggest U.S. industrial conglomerate into a smaller, more focused company, surprising some investors who sold the company's shares to a five-year l...","Shrinking GE Rattles Investors, Shares Hit 5-Year Low"
